"timestamp","year","month","day","hour","min","sec","site","block","tx","type","depth","rep","temp","sm.corr","location","cover"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","1","W","CSVW","2","1",10.17,0.056,NA,NA
2022-02-13 11:00:00,"2022",2,13,11,0,0,"B","1","W","CSVW","2","2",1.143,0.044,NA,NA
2022-02-13 12:00:00,"2022",2,13,12,0,0,"B","1","W","CSVW","2","2",3.091,0.044,NA,NA
2022-02-13 13:00:00,"2022",2,13,13,0,0,"B","1","W","CSVW","2","2",6.671,0.045,NA,NA
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","1","W","CSVW","2","2",10,0.045,NA,NA
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","1","W","CSVW","2","2",1.387,0.043,NA,NA
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","1","W","CSVW","2","2",3.727,0.044,NA,NA
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","1","W","CSVW","2","2",7.582,0.044,NA,NA
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","1","W","CSVW","2","2",10.17,0.044,NA,NA
2022-02-13 11:00:00,"2022",2,13,11,0,0,"B","1","W","CSVW","2","3",1.143,0.037,NA,NA
2022-02-13 12:00:00,"2022",2,13,12,0,0,"B","1","W","CSVW","2","3",3.091,0.038,NA,NA
